municipality,parent_name,point_index,profile,profile_title,profile_weight,score
Воскресенское,Новомосковский,5,families_with_children,Семьи с детьми,0.200000,61.010000
Воскресенское,Новомосковский,5,youth,Молодёжь,0.200000,58.600000
Воскресенское,Новомосковский,5,working_adults,Работающие взрослые,0.200000,59.770000
Воскресенское,Новомосковский,5,pensioners,Пенсионеры,0.200000,59.690000
Воскресенское,Новомосковский,5,limited_mobility,Маломобильные группы,0.200000,59.380000
Воскресенское,Новомосковский,6,families_with_children,Семьи с детьми,0.200000,50.640000
Воскресенское,Новомосковский,6,youth,Молодёжь,0.200000,49.620000
Воскресенское,Новомосковский,6,working_adults,Работающие взрослые,0.200000,47.550000
Воскресенское,Новомосковский,6,pensioners,Пенсионеры,0.200000,48.500000
Воскресенское,Новомосковский,6,limited_mobility,Маломобильные группы,0.200000,48.030000
Воскресенское,Новомосковский,7,families_with_children,Семьи с детьми,0.200000,25.160000
Воскресенское,Новомосковский,7,youth,Молодёжь,0.200000,20.320000
Воскресенское,Новомосковский,7,working_adults,Работающие взрослые,0.200000,20.070000
Воскресенское,Новомосковский,7,pensioners,Пенсионеры,0.200000,24.470000
Воскресенское,Новомосковский,7,limited_mobility,Маломобильные группы,0.200000,21.550000
Воскресенское,Новомосковский,8,families_with_children,Семьи с детьми,0.200000,25.760000
Воскресенское,Новомосковский,8,youth,Молодёжь,0.200000,23.780000
Воскресенское,Новомосковский,8,working_adults,Работающие взрослые,0.200000,23.150000
Воскресенское,Новомосковский,8,pensioners,Пенсионеры,0.200000,25.200000
Воскресенское,Новомосковский,8,limited_mobility,Маломобильные группы,0.200000,24.350000
Воскресенское,Новомосковский,9,families_with_children,Семьи с детьми,0.200000,27.790000
Воскресенское,Новомосковский,9,youth,Молодёжь,0.200000,22.850000
Воскресенское,Новомосковский,9,working_adults,Работающие взрослые,0.200000,24.020000
Воскресенское,Новомосковский,9,pensioners,Пенсионеры,0.200000,27.890000
Воскресенское,Новомосковский,9,limited_mobility,Маломобильные группы,0.200000,25.980000
Воскресенское,Новомосковский,10,families_with_children,Семьи с детьми,0.200000,28.300000
Воскресенское,Новомосковский,10,youth,Молодёжь,0.200000,27.680000
Воскресенское,Новомосковский,10,working_adults,Работающие взрослые,0.200000,26.050000
Воскресенское,Новомосковский,10,pensioners,Пенсионеры,0.200000,29.140000
Воскресенское,Новомосковский,10,limited_mobility,Маломобильные группы,0.200000,27.740000
Воскресенское,Новомосковский,11,families_with_children,Семьи с детьми,0.200000,33.180000
Воскресенское,Новомосковский,11,youth,Молодёжь,0.200000,32.200000
Воскресенское,Новомосковский,11,working_adults,Работающие взрослые,0.200000,30.430000
Воскресенское,Новомосковский,11,pensioners,Пенсионеры,0.200000,33.900000
Воскресенское,Новомосковский,11,limited_mobility,Маломобильные группы,0.200000,32.760000
Воскресенское,Новомосковский,12,families_with_children,Семьи с детьми,0.200000,16.180000
Воскресенское,Новомосковский,12,youth,Молодёжь,0.200000,16.470000
Воскресенское,Новомосковский,12,working_adults,Работающие взрослые,0.200000,14.420000
Воскресенское,Новомосковский,12,pensioners,Пенсионеры,0.200000,18.350000
Воскресенское,Новомосковский,12,limited_mobility,Маломобильные группы,0.200000,15.510000
Воскресенское,Новомосковский,13,families_with_children,Семьи с детьми,0.200000,19.430000
Воскресенское,Новомосковский,13,youth,Молодёжь,0.200000,20.440000
Воскресенское,Новомосковский,13,working_adults,Работающие взрослые,0.200000,18.150000
Воскресенское,Новомосковский,13,pensioners,Пенсионеры,0.200000,22.060000
Воскресенское,Новомосковский,13,limited_mobility,Маломобильные группы,0.200000,19.600000
Воскресенское,Новомосковский,14,families_with_children,Семьи с детьми,0.200000,28.060000
Воскресенское,Новомосковский,14,youth,Молодёжь,0.200000,28.400000
