municipality,parent_name,point_index,lon,lat,general_score,api_municipality,error
Внуково,Западный,22,37.289928,55.598751,61.050000,Внуково,
Внуково,Западный,23,37.297860,55.598861,54.550000,Внуково,
Внуково,Западный,24,37.305791,55.598971,49.600000,Внуково,
Внуково,Западный,25,37.186618,55.601760,56.250000,Внуково,
Внуково,Западный,26,37.250072,55.602682,45.390000,Внуково,
Внуково,Западный,27,37.258004,55.602795,45.940000,Внуково,
Внуково,Западный,28,37.265936,55.602907,50.250000,Внуково,
Внуково,Западный,29,37.273869,55.603019,57.060000,Внуково,
Внуково,Западный,30,37.281801,55.603131,67.150000,Внуково,
Внуково,Западный,31,37.289733,55.603242,71.920000,Внуково,
Внуково,Западный,32,37.186411,55.606250,55.260000,Внуково,
Внуково,Западный,33,37.194343,55.606367,54.320000,Внуково,
Внуково,Западный,34,37.210208,55.606600,43.720000,Внуково,
Внуково,Западный,35,37.257805,55.607286,56.890000,Внуково,
Внуково,Западный,36,37.265738,55.607398,61.830000,Внуково,
Внуково,Западный,37,37.273671,55.607510,65.200000,Внуково,
Внуково,Западный,38,37.281604,55.607621,71.730000,Внуково,
Внуково,Западный,39,37.297471,55.607843,76.940000,Внуково,
Внуково,Западный,40,37.305404,55.607953,69.570000,Внуково,
Внуково,Западный,41,37.202070,55.610975,45.950000,Внуково,
Внуково,Западный,42,37.210004,55.611091,42.320000,Внуково,
Внуково,Западный,43,37.217937,55.611206,38.340000,Внуково,
Внуково,Западный,44,37.257606,55.611776,62.980000,Внуково,
Внуково,Западный,45,37.265540,55.611889,66.790000,Внуково,
Внуково,Западный,46,37.281408,55.612112,76.660000,Внуково,
Внуково,Западный,47,37.289342,55.612223,79.960000,Внуково,
Внуково,Западный,48,37.297276,55.612333,78.960000,Внуково,
Внуково,Западный,49,37.305210,55.612443,72.030000,Внуково,
Внуково,Западный,50,37.313145,55.612553,58.060000,Внуково,
Внуково,Западный,51,37.201865,55.615465,42.980000,Внуково,
Внуково,Западный,52,37.209799,55.615581,43.170000,Внуково,
Внуково,Западный,53,37.257407,55.616267,62.270000,Внуково,
Внуково,Западный,54,37.273277,55.616491,69.680000,Внуково,
Внуково,Западный,55,37.289146,55.616714,73.480000,Внуково,
Внуково,Западный,56,37.297082,55.616824,76.630000,Внуково,
Внуковское,Новомосковский,1,37.249872,55.607173,51.380000,Внуковское,
Внуковское,Новомосковский,2,37.265342,55.616379,67.830000,Внуковское,
Внуковское,Новомосковский,3,37.281211,55.616603,72.560000,Внуковское,
Внуковское,Новомосковский,4,37.257208,55.620758,62.820000,Внуковское,
Внуковское,Новомосковский,5,37.265143,55.620870,66.870000,Внуковское,
Внуковское,Новомосковский,6,37.273079,55.620982,67.420000,Внуковское,
Внуковское,Новомосковский,7,37.296887,55.621315,76.900000,Внуковское,
Внуковское,Новомосковский,8,37.304823,55.621425,77.060000,Внуковское,
Внуковское,Новомосковский,9,37.257008,55.625248,52.390000,Внуковское,
Внуковское,Новомосковский,10,37.264945,55.625361,60.630000,Внуковское,
Внуковское,Новомосковский,11,37.272882,55.625473,59.210000,Внуковское,
Внуковское,Новомосковский,12,37.296692,55.625806,75.390000,Внуковское,
Внуковское,Новомосковский,13,37.304629,55.625916,76.630000,Внуковское,
Внуковское,Новомосковский,14,37.312566,55.626025,73.180000,Внуковское,
Внуковское,Новомосковский,15,37.344314,55.626458,71.870000,Внуковское,
Внуковское,Новомосковский,16,37.256809,55.629739,43.630000,Внуковское,
Внуковское,Новомосковский,17,37.272684,55.629963,48.410000,Внуковское,
Внуковское,Новомосковский,18,37.328249,55.630733,78.640000,Внуковское,
Внуковское,Новомосковский,19,37.336187,55.630841,83.930000,Внуковское,
Внуковское,Новомосковский,20,37.256609,55.634230,44.350000,Внуковское,
Внуковское,Новомосковский,21,37.264548,55.634342,46.690000,Внуковское,
Внуковское,Новомосковский,22,37.272486,55.634454,41.870000,Внуковское,
Внуковское,Новомосковский,23,37.304241,55.634897,64.950000,Внуковское,
Внуковское,Новомосковский,24,37.312180,55.635007,71.910000,Внуковское,
Внуковское,Новомосковский,25,37.320119,55.635116,79.450000,Внуковское,
Внуковское,Новомосковский,26,37.328058,55.635224,86.520000,Внуковское,
Внуковское,Новомосковский,27,37.335997,55.635332,89.400000,Внуковское,
Внуковское,Новомосковский,28,37.256410,55.638720,46.020000,Внуковское,
Внуковское,Новомосковский,29,37.264349,55.638833,47.830000,Внуковское,
Внуковское,Новомосковский,30,37.272289,55.638945,43.120000,Внуковское,
Внуковское,Новомосковский,31,37.280228,55.639056,31.990000,Внуковское,
Внуковское,Новомосковский,32,37.311987,55.639498,73.330000,Внуковское,
Внуковское,Новомосковский,33,37.319926,55.639607,80.700000,Внуковское,
Внуковское,Новомосковский,34,37.327866,55.639715,87.960000,Внуковское,
Внуковское,Новомосковский,35,37.264151,55.643323,53.000000,Внуковское,
Внуковское,Новомосковский,36,37.272091,55.643436,49.210000,Внуковское,
Внуковское,Новомосковский,37,37.319734,55.644097,79.280000,Внуковское,
Внуковское,Новомосковский,38,37.327675,55.644206,86.950000,Внуковское,
Внуковское,Новомосковский,39,37.256011,55.647702,51.560000,Внуковское,
Внуковское,Новомосковский,40,37.263952,55.647814,57.180000,Внуковское,
Внуковское,Новомосковский,41,37.271893,55.647926,55.140000,Внуковское,
Внуковское,Новомосковский,42,37.279835,55.648038,50.000000,Внуковское,
Внуковское,Новомосковский,43,37.319542,55.648588,69.070000,Внуковское,
Внуковское,Новомосковский,44,37.327484,55.648697,76.960000,Внуковское,
Внуковское,Новомосковский,45,37.327292,55.653187,60.220000,Внуковское,
Внуковское,Новомосковский,46,37.335235,55.653295,69.220000,Внуковское,
Внуковское,Новомосковский,47,37.342988,55.657894,66.140000,Внуковское,
Внуковское,Новомосковский,48,37.334853,55.662277,56.600000,Внуковское,
Войковский,Северный,1,37.487858,55.817028,88.590000,Войковский,
Войковский,Северный,2,37.495835,55.817126,89.170000,Войковский,
